post_id,user_id,username,text,hashtags,mentions,timestamp,like_count,reply_count,retweet_count,quote_count,bookmark_count,impressions,followers_count,following_count,verified,bio,location,language,is_reply,in_reply_to_user_id,referenced_tweet_id,referenced_tweet_type,gender,age_group,region,demographic_source,conversation_id,display_name,category,verified_type
1900000000007106271,3000221844,okallas,"Genuinely, mortgage rate lock-in effects is moving faster than most projections assumed. Northstar Realty's latest numbers show a 9.6% change over the last quarter, and the timeline keeps getting compressed and nobody seems alarmed.",,,2025-11-28T07:51:51.000Z,18,1,5,1,0,2600,544,427,False,"Climate Researcher. Trying to post less, failing consistently. Slow to reply, fast to overthink.","Denver, CO",en,False,,,,Male,25-34,North America,census-calibrated estimate,1900000000007106271,Ollie Kallas,Real Estate,none
1900000000001350010,3000118683,kwamemoreau,@ximenasilva Following up on this — Cobalt Chain Labs shared something similar last month.,Ethereum,ximenasilva,2025-11-28T07:54:28.000Z,37,10,7,0,8,3175,50,6,False,Environmental Consultant. Building in public.,"Tokyo, Japan",ja,True,3000232740,1900000000000340849,replied_to,Female,25-34,Asia-Pacific,inferred from engagement graph,1900000000000340849,Kwame Moreau,Crypto & Web3,none
1900000000001041223,3000190061,girarddiego,"RT @layla_larsen: Honestly, the gap between how a recall affecting older models is discussed online and what's actually happening on the ground keeps widening.",,,2025-11-28T08:26:00.000Z,75,4,12,1,7,1200,220,258,False,Independent Journalist. Here for the discourse.,"Buenos Aires, Argentina",es,False,,1900000000000628806,retweeted,Female,13-17,Latin America,inferred from engagement graph,1900000000001041223,Diego Girard,Automotive,none
1900000000000143797,3000003185,theoadeyemi,@zaracabrera this aged well given what Solstice Bank just did.,Fintech,zaracabrera,2025-11-28T08:44:24.000Z,1573,236,220,93,421,82939,190286,63,True,Startup Founder. Formerly at a much smaller company. Occasional hot takes.,"Dubai, UAE",en,True,3000155214,1900000000000107915,replied_to,Non-binary,35-44,Middle East & Africa,ML-inferred (profile+text model),1900000000000107915,Theo Adeyemi,Finance,blue
1900000000000325630,3000117305,tobias.delgado,@isabellasato this aged well given what Northlantern Records just did.,Entertainment,isabellasato,2025-11-28T11:22:27.000Z,68,2,11,2,3,1802,23,97,False,Software Engineer. Occasionally I know what I'm talking about. Dog parent.,"Cape Town, South Africa",en,True,3000042031,1900000000000179789,replied_to,Female,45-54,Middle East & Africa,platform-provided estimate,1900000000000125952,Tobias Delgado,Entertainment,none
1900000000003628914,3000232740,ximenasilva,"RT @theokau89: coastal flood insurance costs and drought-driven crop yields are basically the whole story of this year, and I don't think most coverage has caught up.",,,2025-11-28T11:54:54.000Z,90,17,6,1,21,3306,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,False,,1900000000000296038,retweeted,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000003628914,Ximena Silva,Climate & Energy,blue
1900000000000439075,3000029746,duboissarai,@sofienakamura Curious how this plays out over the next couple of weeks.,,sofienakamura,2025-11-28T12:30:43.000Z,244,62,8,0,52,24140,29046,36,False,Physical Therapist. Occasionally I know what I'm talking about. Always learning.,"Mumbai, India",en,True,3000087288,1900000000000236965,replied_to,Non-binary,25-34,Asia-Pacific,ML-inferred (profile+text model),1900000000000012920,Sarai Dubois,Entertainment,none
1900000000007259653,3000180646,moreaujunko,RT @kenji.basha: 18.0% swing since last cycle and a reboot nobody asked for still manages to surprise me.,Entertainment;NowWatching,,2025-11-28T13:20:20.000Z,239,31,52,20,16,5062,5908,211,True,Chef & Recipe Developer. Writing about it as I go. Based in Lagos.,"Lagos, Nigeria",en,False,,1900000000006993996,retweeted,Female,25-34,Middle East & Africa,third-party data panel,1900000000007259653,Junko Moreau,Entertainment,blue
1900000000010380370,3000120874,owen_menon,RT @thecosta: 59.1% swing since last year and adulting in general still manages to surprise me.,Mood;MemeMonday;SendHelp,,2025-11-28T13:42:14.000Z,11,0,3,1,1,151,263,334,False,"Small Business Owner. Writing about it as I go. Slow to reply, fast to overthink.","Sydney, Australia",en,False,,1900000000007362481,retweeted,Male,45-54,Asia-Pacific,platform-provided estimate,1900000000010380370,Owen Menon,Humor & Memes,none
1900000000007079003,3000176340,kwamefernandez,Been meaning to say this: this is exactly the kind of nuance missing from most a fusion milestone claim coverage.,Science;NASA;STEM,,2025-11-28T13:54:31.000Z,324,91,96,34,10,48677,653,92,False,"Marketing Strategist. Trying to post less, failing consistently. Recovering perfectionist.","Denver, CO",en,False,,1900000000005541158,quoted,Male,13-17,North America,ML-inferred (profile+text model),1900000000007079003,Kwame Fernandez,Science & Space,none
1900000000011420293,3000007880,thenovak,RT @elenaiyer: Every few days someone declares fermentation going mainstream 'solved.' Every few days we find out it wasn't.,Cooking;Recipe,,2025-11-28T14:05:08.000Z,46,8,12,4,4,2728,1527,56,False,Research Scientist. Occasionally I know what I'm talking about. she/her,"Toronto, Canada",en,False,,1900000000011074427,retweeted,Male,18-24,North America,ML-inferred (profile+text model),1900000000011420293,Tomas Novak,Food & Drink,none
1900000000000038254,3000105562,tobiaslindberg,"Question for people closer to a downtown office-to-residential conversion than me — is the 14.7% figure from Cobblestone Land Trust holding up under real conditions, or is that a best-case number?",RealEstate;Housing,,2025-11-28T14:58:53.000Z,10,0,1,0,0,308,133,57,False,Independent Journalist. Writing about it as I go. Building in public.,"Austin, TX",en,False,,,,Female,55-64,North America,platform-provided estimate,1900000000000038254,Tobias Lindberg,Real Estate,none
1900000000009699158,3000229821,amara.basha,Adding to this: Cascade Robotics has been quietly saying the same thing for a six months.,SoftwareEngineering;Tech,,2025-11-28T15:00:11.000Z,300,62,67,26,71,3663,1289,197,False,Product Manager. Occasionally I know what I'm talking about. he/him,"Taipei, Taiwan",zh,False,,1900000000004092106,quoted,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000009699158,Amara Basha,Technology,none
1900000000003978853,3000082865,nakamuramateo,RT @ohavel: Reminder to myself: the gap between how a rescue dog's first week home is discussed online and what's actually happening on the ground keeps widening.,CatsOfTwitter;Pets,,2025-11-28T15:39:48.000Z,217,31,6,0,40,2599,992,123,False,"Union Organizer. Two kids, one dog, zero free time. Slow to reply, fast to overthink.","Bengaluru, India",en,False,,1900000000003020094,retweeted,Female,35-44,Asia-Pacific,ML-inferred (profile+text model),1900000000003978853,Mateo Nakamura,Pets & Animals,none
1900000000005091242,3000006295,menondylan,@greta.holm Following up on this — Brightwell Clinics shared something similar last season.,Healthcare,greta.holm,2025-11-28T16:24:42.000Z,13,1,2,0,0,3814,224,38,False,Music Producer. Writing about it as I go. Opinions subject to change.,"Dublin, Ireland",en,True,3000250231,1900000000002456767,replied_to,Male,18-24,Europe,census-calibrated estimate,1900000000002456767,Dylan Menon,Healthcare,none
1900000000008811200,3000180212,rosa_larsen,Live thoughts on an indie breakout hit: this is moving quicker than the usual couple of weeks timeline. Watching Wavelength Studios closely.,,,2025-11-28T17:58:56.000Z,96,3,14,4,10,3102,10245,284,False,"High School Teacher. Trying to post less, failing consistently. Recovering perfectionist.","Seattle, WA",en,False,,,,Female,35-44,North America,ML-inferred (profile+text model),1900000000008811200,Rosa Larsen,Entertainment,none
1900000000008557986,3000259177,kofigirard,@mira_ueda Following up on this — a small local team shared something similar last year.,,mira_ueda,2025-11-28T18:16:55.000Z,17,3,3,0,4,3195,10,98,False,UX Designer. he/him,"Berlin, Germany",de,True,3000050516,1900000000005931650,replied_to,Male,35-44,Europe,third-party data panel,1900000000005931650,Kofi Girard,Pets & Animals,none
1900000000000635637,3000186350,owencas63,campaign finance disclosures. No further questions.,Elections;Policy,,2025-11-28T18:37:28.000Z,43,8,8,1,7,3157,3199,181,True,Software Engineer. Here for the discourse.,"Toronto, Canada",en,False,,,,Female,25-34,North America,self-reported (onboarding survey),1900000000000635637,Owen Castellano,Politics,blue
1900000000002401393,3000178431,adeyemifatima,"RT @pochoa: Solmere Power's take on methane leak detection is getting a lot of pushback, and honestly some of it is fair.",ClimateAction,,2025-11-28T18:46:51.000Z,121,12,18,6,17,2794,6746,109,False,"Physical Therapist. Two kids, one dog, zero free time. Long-time lurker, occasional poster.","Lisbon, Portugal",pt,False,,1900000000000975294,retweeted,Female,25-34,Europe,ML-inferred (profile+text model),1900000000002401393,Fatima Adeyemi,Climate & Energy,none
1900000000003481611,3000118030,tanakatobias,RT @naomi_havel: Been tracking a shelter adoption event for a couple of weeks now — the 61.3% figure everyone's citing needs more context than it's getting.,,,2025-11-28T19:18:26.000Z,35,7,2,0,3,1569,5923,273,False,"Travel Blogger. Trying to post less, failing consistently. they/them","Lisbon, Portugal",pt,False,,1900000000002330754,retweeted,Male,45-54,Europe,ML-inferred (profile+text model),1900000000003481611,Tobias Tanaka,Pets & Animals,none
1900000000006885864,3000104851,nikolaioka48,"15.6% is doing a lot of work in this thread, but the underlying point about mortgage rate lock-in effects still stands.",RealEstate;PropTech,owensilva,2025-11-28T19:32:11.000Z,64,16,10,2,4,2729,168,309,False,Chef & Recipe Developer. Opinions subject to change.,"Toronto, Canada",en,False,,1900000000004691165,quoted,Male,55-64,North America,third-party data panel,1900000000006885864,Nikolai Okafor,Real Estate,none
1900000000006289300,3000036218,dokafor,Nothing like a family road trip mishap to completely reset a year.,DadLife;MomLife;Parenting,,2025-11-28T20:12:11.000Z,46,11,4,0,6,998,289,131,False,"Marketing Strategist. Two kids, one dog, zero free time. Retweets are not endorsements.","Paris, France",fr,False,,,,Female,35-44,Europe,self-reported (onboarding survey),1900000000006289300,Diego Okafor,Parenting & Family,none
1900000000005655893,3000143253,anyadelgado,"RT @naomi_havel: Tidewater Renewables's take on grid-scale battery storage is getting a lot of pushback, and honestly some of it is fair.",RenewableEnergy;ClimateChange;EVs,,2025-11-28T20:30:18.000Z,11,1,0,0,2,393,94,20,False,Stand-up Comedian. Formerly at a much smaller company. Always learning.,"Taipei, Taiwan",zh,False,,1900000000000586277,retweeted,Female,25-34,Asia-Pacific,self-reported (onboarding survey),1900000000005655893,Anya Delgado,Climate & Energy,none
1900000000014959072,3000114520,astridsol45,@havelbianca Curious how this plays out over the next few days.,,havelbianca,2025-11-28T20:35:25.000Z,80,10,18,2,9,1589,276,70,False,Marketing Strategist. Formerly at a much smaller company. Mostly here for the memes.,"Nairobi, Kenya",en,True,3000189907,1900000000002870554,replied_to,Female,35-44,Middle East & Africa,third-party data panel,1900000000002870554,Astrid Solberg,Music,none
1900000000001075077,3000185857,sofie.lindberg,@apark Completely agree — a viral trailer reaction has been underrated for a while.,TVTalk,apark,2025-11-28T20:42:13.000Z,111,15,4,1,9,4154,4608,1315,False,"Financial Planner. Two kids, one dog, zero free time. Mostly here for the memes.","Tel Aviv, Israel",en,True,3000046911,1900000000000380846,replied_to,Male,45-54,Middle East & Africa,third-party data panel,1900000000000380846,Sofie Lindberg,Entertainment,none
1900000000001650918,3000232187,anarossi,Worth reading in full — the point about a family road trip mishap is easy to miss on a skim.,,,2025-11-28T20:43:58.000Z,106,25,7,2,10,4313,1271,88,False,"Game Developer. Slow to reply, fast to overthink.","Vancouver, Canada",en,False,,1900000000001467350,quoted,Male,18-24,North America,platform-provided estimate,1900000000001650918,Ana Rossi,Parenting & Family,none
1900000000002265036,3000107803,owen.marchetti,RT @lucaskri17: Unpopular opinion: a cat's 3am zoomies won't matter this time next year. We'll all be talking about a rescue dog's first week home instead.,Pets;AdoptDontShop,,2025-11-28T20:51:43.000Z,42,7,14,0,2,13765,14030,52,False,"Sports Reporter. Occasionally I know what I'm talking about. Long-time lurker, occasional poster.","Denver, CO",en,False,,1900000000001194677,retweeted,Female,45-54,North America,third-party data panel,1900000000002265036,Owen Marchetti,Pets & Animals,none
1900000000002354255,3000048401,yaradel84,Watching Northstar Observatory Network closely because their approach to a rover's latest findings could reset expectations across the board within a couple of weeks.,,,2025-11-28T21:17:48.000Z,113,17,9,2,31,3018,389,502,False,Community Organizer. Writing about it as I go. they/them,"Nairobi, Kenya",en,False,,,,Female,18-24,Middle East & Africa,ML-inferred (profile+text model),1900000000002354255,Yara Delgado,Science & Space,none
1900000000001483320,3000008693,kwamekapoor,Worth reading in full — the point about a soundtrack everyone's obsessed with is easy to miss on a skim.,,,2025-11-28T21:36:42.000Z,11036,2827,2871,614,2600,137642,34,46,False,Veterinarian. Occasionally I know what I'm talking about. Ask me anything.,"Dubai, UAE",en,False,,1900000000001129096,quoted,Male,18-24,Middle East & Africa,platform-provided estimate,1900000000001483320,Kwame Kapoor,Entertainment,none
1900000000008200877,3000060780,leilarey7,Live thoughts on developer experience tooling: this is moving quicker than the usual couple of weeks timeline. Watching Orbiton Labs closely.,SoftwareEngineering;AI,,2025-11-28T22:00:33.000Z,32,8,2,0,7,5366,26535,328,True,"Music Producer. Two kids, one dog, zero free time. Not a financial advisor.","Paris, France",fr,False,,,,Male,25-34,Europe,self-reported (onboarding survey),1900000000008200877,Leila Reyes,Technology,business
1900000000002493806,3000036486,camilaschmidt,Live thoughts on inflation-adjusted wage data: this is moving quicker than the usual six months timeline. Watching Ashford Partners closely.,Finance;Fintech,,2025-11-28T22:06:51.000Z,226,32,41,8,27,3358,217,135,False,Travel Blogger. Writing about it as I go. Not a financial advisor.,"New York, NY",en,False,,,,Female,25-34,North America,ML-inferred (profile+text model),1900000000002493806,Camila Schmidt,Finance,none
1900000000008590162,3000174593,duboisgustavo,@svenose15 Can you share where the 61.7% figure came from?,SelfCare;SlowLiving;Lifestyle,svenose15,2025-11-28T22:21:11.000Z,9,0,1,0,0,1317,502,226,False,Environmental Consultant. Writing about it as I go. Ask me anything.,"Milan, Italy",it,True,3000141586,1900000000004898923,replied_to,Male,13-17,Europe,self-reported (onboarding survey),1900000000002516316,Gustavo Dubois,Lifestyle,none
